,credit,gender,age,prev_payment_sep,prev_payment_aug,prev_payment_jul,prev_payment_jun,prev_payment_may,prev_payment_apr,education_1,education_2,education_3,education_4,education_5,education_6,marital_status_1,marital_status_2,marital_status_3,late_payment_sep,late_payment_aug,late_payment_jul,late_payment_jun,late_payment_may,late_payment_apr,default
10,0.08436992318997695,0,-0.4714784050582554,-0.8884712189168568,-0.8664757816021583,-0.7233425303259227,-5.199337582605575,-0.7285404856899446,-0.5883927278115139,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11,-0.3044114235959177,0,-0.3640061143750362,0.11660532417259005,-5.199337582605575,1.031198512823919,-5.199337582605575,0.9993122143549259,0.9389099616789771,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,0.08436992318997695,0,-0.793895277107913,0.45703255293911804,-0.849873544614994,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0.7064200780474084,0,1.46302282723969,-5.199337582605575,-5.199337582605575,-0.8199101717912826,-0.8161498870226594,0.00361729390574433,-5.199337582605575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,2.650326811976882,0,0.8181890831403748,-5.199337582605575,3.1060028415759784,0.7356612597834253,-0.7816259453404765,-0.7266058109575452,5.19933758270342,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,-0.3044114235959177,1,-1.0088398584743512,-5.199337582605575,-5.199337582605575,1.4430748290485182,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,-0.2266551542387388,1,-0.4714784050582554,-0.6150245032050715,-0.5496162910697036,-0.20927414495702665,-0.37978405525372694,-5.199337582605575,-0.40471680821774897,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17,-0.7709490397389914,0,0.7107167924571556,0.13331207526924632,-0.2316410556979774,-0.715217795675016,-0.6302538248871075,0.5929776241038562,-0.4205650514141451,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1.4839827716191976,1,-0.25653382369181704,1.3465132674667593,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7444267285330128,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,0.006613653832798008,0,2.645218024755101,0.7142596978332436,-0.6464035869692608,-5.199337582605575,0.5276401464681655,-0.22842054458194877,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0.006613653832798008,1,-1.0088398584743512,0.40575884074702273,1.983196639142544,-0.38477628573854405,1.8614152324848787,1.3340668933218667,1.0671447866844268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,0.7841763474045873,0,-0.4714784050582554,1.8617657684036308,2.1696940641754074,1.4979965988053374,1.7409873370567006,1.7685650566373878,2.036099009233632,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,-1.0042178478105284,1,2.5377457340718816,-0.8444850779006299,-0.8266977298382984,-0.7315152969860136,-0.6533766109715351,-0.11188964024158529,-5.199337582605575,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
23,0.31763873126151376,0,-0.14906153300859787,-0.8444850779006299,-0.8266977298382984,-0.6650658645182262,-0.6533766109715351,-0.645630749275982,-0.5984352524008002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,-1.0819741171677073,0,1.1406059551900323,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
25,1.095201424833303,0,-0.4714784050582554,-0.7051460166628092,0.5769855209336249,1.138045285118615,-5.199337582605575,0.3250718972458358,0.7089001888928045,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,1.5617390409763765,1,1.2480782458732516,-5.199337582605575,2.8583317042469543,0.5321799974290881,0.7817028938025583,0.6968484166901107,1.4279526983112016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,-0.07114261552438092,1,-0.04158924232537868,1.7619480328408437,1.9595359838375317,2.293013429051375,-5.199337582605575,0.23977209630406357,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,-0.7709490397389914,1,-0.6864229864246937,-5.199337582605575,-0.802225683044881,-0.4696030591824158,-5.199337582605575,-0.5469203091214049,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
29,-0.3044114235959177,1,-0.14906153300859787,-5.199337582605575,-0.7868072424455997,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
30,2.417058003905345,0,0.06588304835784048,-0.7265276483415731,-0.7087518565195292,-0.7795222196211471,-0.4883641100154344,0.23292993127648456,-0.18888427705378083,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,0.5509075393330506,0,-0.5789506957414745,-0.6333171952445414,-0.19698814252484512,-5.199337582605575,1.2183768674620912,1.5734273113947903,0.3963505081581733,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
32,1.5617390409763765,0,1.8929119899725666,1.6162738198304085,1.6127236530647542,1.3094335200824867,1.5176621838125457,1.2548320017317571,1.2761549559807444,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,-0.8487053090961704,0,-0.4714784050582554,-5.199337582605575,-0.8690577556781817,-5.199337582605575,2.0710751952815145,-5.199337582605575,0.3036706625283098,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
34,1.8727641184050923,1,0.17335533904105968,1.492442274305862,-0.529301094308674,-5.199337582605575,-5.199337582605575,0.49928267155695427,0.6217875570992382,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,0.5509075393330506,0,-0.793895277107913,0.9143749465215542,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,-0.07114261552438092,0,1.0331336645068132,0.10782946419310875,0.6081313513200683,0.28712168937284993,0.35323901156352594,0.6079587821170908,1.4725442804900737,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,0.31763873126151376,0,1.6779674086061283,-5.199337582605575,-0.8266977298382984,-0.5864732127554014,-5.199337582605575,-0.645630749275982,-0.5984352524008002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.08436992318997695,0,-0.25653382369181704,0.9745699940962403,0.21568406336409973,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39,0.31763873126151376,0,2.4302734433886624,2.974465570811981,-0.7730781934035434,-5.199337582605575,-5.199337582605575,-0.05146002009662907,2.8892804704382558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,0.16212619254715588,0,-0.5789506957414745,1.512493411072597,0.3518479730149452,1.579851086518123,1.1096667116180985,0.32897489947045083,-0.26268576068373695,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,-0.14889888488155986,0,0.06588304835784048,-5.199337582605575,-5.199337582605575,0.33535402094188305,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,1.250713963547661,1,2.645218024755101,0.3452470558508399,2.4084234282503294,-0.5559507247794206,1.5313553429837226,0.7127586871909547,2.1736128435750595,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
43,-0.8487053090961704,1,0.9256613738235939,-0.6150245032050715,-0.5496162910697036,-0.28097003180376884,-0.1074146881673039,-0.1312962417647271,-0.10179559909470504,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,1.32847023290484,0,0.17335533904105968,0.3719574220121737,-5.199337582605575,0.9443662607543882,-5.199337582605575,-0.22606034310654222,-5.199337582605575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,1.4839827716191976,1,-0.04158924232537868,2.042295680396002,1.6571186673224902,0.6370970995954021,-0.7334929306047012,-0.016686538125900086,1.8874295806941164,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,0.47315126997587165,0,0.06588304835784048,0.4983771796514417,-0.6351919705268481,-0.3802630755477519,-0.36449208663112787,-0.11082237356755818,-0.18012066235282548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,-0.2266551542387388,1,0.8181890831403748,0.8854287278839243,-0.9108728690353499,-0.5421524464873032,0.7879554735941269,-0.14171150961222,1.3200117370914393,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
48,-0.5376802316674546,0,0.4957722110907172,-5.199337582605575,0.1963975126471567,0.20555588500929003,0.27553152680682375,-0.4445338563564666,-5.199337582605575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,2.261545465190987,1,0.2808276297242788,1.9977208528673027,1.3900815117524923,1.2156217964786806,1.8814619110290325,1.566791326878417,1.1209085419532432,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,0.6286638086902294,0,0.4957722110907172,-5.199337582605575,0.4376201502677814,-0.23808932797901547,-0.1793590555088076,0.026105216067391943,-5.199337582605575,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
51,-0.14889888488155986,0,-0.4714784050582554,-5.199337582605575,-0.8444850779006299,-0.758004233319085,-0.6102820725720001,-0.6800125783688008,-0.6266339437842264,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
52,0.8619326167617662,0,-0.25653382369181704,1.2475054798420075,1.2724783736910656,3.0997536205659264,0.8409063506463135,0.8952963457728688,0.9210162683268325,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
53,1.5617390409763765,1,3.2900517688544157,2.4050360012002185,0.5399523582945743,2.8629063770299266,2.2130276469521535,-0.08110123366923405,2.811778210571602,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
54,1.8727641184050923,0,0.388299920407498,0.38527542523560865,-0.8070146766070324,-0.7972903469026622,0.346193299029775,0.06999932839095258,-0.17986465160059983,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
55,0.3953950006186927,0,1.1406059551900323,-0.9194545693418242,1.678958252369953,-5.199337582605575,0.2856766446072215,-0.7158861651830951,0.6658523100249348,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
56,-0.3044114235959177,0,1.2480782458732516,0.090452135978169,0.3995673758219875,-0.05270548676856038,-0.572653308259209,-0.6699292337832489,-0.6272289602317482,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,-0.3044114235959177,0,-0.14906153300859787,-0.7708696591638439,1.077518079492567,0.6821864930844396,1.2726225775122466,-5.199337582605575,-0.518572910302593,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
58,0.31763873126151376,0,-0.14906153300859787,0.32700525941877,-5.199337582605575,-0.70645274859072,0.05930421161231632,1.282070554030835,-5.199337582605575,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
59,1.5617390409763765,1,-0.25653382369181704,-5.199337582605575,-0.4617597222100076,-5.199337582605575,2.063879794344996,1.2638418228052444,0.943184129313478,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
60,0.3953950006186927,0,0.06588304835784048,-0.8115774388984416,-0.004764661633370495,-5.199337582605575,-0.6456307492759821,-0.6377736705183589,-0.5896704109452998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,-0.07114261552438092,0,-0.5789506957414745,-0.7463509261747353,0.7687815297368513,-0.4696030591824158,-0.7278769551973329,-0.7140034185542926,0.9936603335004625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,0.8619326167617662,0,-0.14906153300859787,0.3379484058003909,0.21534267668199686,0.6520311963349281,1.0056836017661825,0.5144314715352828,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
63,2.650326811976882,0,1.570495117922909,2.4836545360438214,2.2225472607367793,1.9985735853699849,1.7767000215149797,-5.199337582605575,1.799845420894473,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,2.650326811976882,1,1.0331336645068132,-0.9039684065215969,-0.8869983030553539,-0.8337809991251108,-5.199337582605575,-5.199337582605575,-0.3979179193672613,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,0.3953950006186927,1,-0.25653382369181704,-0.8745296912727943,-0.8552868016470969,-0.7782249060548562,-0.6210989280340984,-0.7025424381167872,-0.6471768109382816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,-1.0819741171677073,1,-1.0088398584743512,-0.8313392798827074,-0.8137767214403947,-0.715217795675016,-0.6302538248871075,-0.37665347422721907,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
67,0.23988246190433482,1,1.46302282723969,-0.8284225299193709,-0.7854417305055988,0.1634142567614524,2.9315956884503813,0.9896968352818815,0.7087386558394634,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,0.31763873126151376,0,1.46302282723969,1.7926004026929123,1.7882746482999168,1.6644078980727088,1.6893559392938506,1.8962185734241468,0.63549268949522,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
69,1.095201424833303,0,-0.14906153300859787,0.6971681094172253,0.4568448200779695,1.2110783011036812,0.5628726311861547,1.5333924875711653,1.1972956915987747,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,1.095201424833303,0,-0.9013675677911321,2.457078417676785,2.5870509317568633,-5.199337582605575,-0.45766483389157564,1.9453973372554179,2.398819223840791,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,1.095201424833303,0,1.0331336645068132,1.2985722433396316,1.8515682782223946,-5.199337582605575,-5.199337582605575,-0.13921261621749137,-5.199337582605575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
72,0.3953950006186927,0,-0.5789506957414745,-5.199337582605575,-5.199337582605575,-5.199337582605575,2.220823124330642,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
73,0.006613653832798008,1,0.8181890831403748,1.016740718581193,0.6831778069051373,1.3557611526861928,-5.199337582605575,-0.4445338563564666,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,-0.07114261552438092,0,-0.4714784050582554,-0.7875996304393315,1.1982536657898293,1.246348512120663,-0.48224821483792313,-5.199337582605575,-5.199337582605575,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
75,0.006613653832798008,0,0.17335533904105968,-5.199337582605575,-5.199337582605575,-0.3290059668713308,-5.199337582605575,-5.199337582605575,0.08913166472063024,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,1.250713963547661,0,-0.14906153300859787,1.8692301571271732,1.343920836782698,1.6254589179441388,1.2005695980390683,1.1083042743342026,1.3781137589543457,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,0.6286638086902294,0,0.9256613738235939,1.0080477875727518,0.08500131904594332,0.6653513001877072,0.30079534709662814,0.7043811426531529,0.39575744704733046,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
78,-0.07114261552438092,1,-0.3640061143750362,-0.706446360715495,-5.199337582605575,2.173388377479057,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79,-0.07114261552438092,0,-0.14906153300859787,1.5020914714931903,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80,0.5509075393330506,0,0.8181890831403748,0.7714034799252786,-5.199337582605575,0.5511674271381402,-5.199337582605575,0.0490043320898171,0.06947092402734084,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
81,-0.3044114235959177,0,0.2808276297242788,0.9937282173921623,-0.7568554264060591,-0.5678916087796967,0.38570451771626957,-0.37914582384140577,-0.37975616157575653,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82,2.494814273262524,0,-0.04158924232537868,-5.199337582605575,2.878153462223296,1.5655284520689445,-5.199337582605575,1.301190684205984,2.1440106677777546,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
83,-0.3044114235959177,1,-0.9013675677911321,0.05368088033255929,0.10678099837660687,0.24176611853773086,0.3053167860107646,0.23792511900730082,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,-0.4599239623102756,0,0.8181890831403748,1.8574063524449729,1.6348949148583993,1.9769190117734035,1.267939607292298,2.1005663350937755,1.6909593149079516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,-0.4599239623102756,0,-0.9013675677911321,-0.5676464598247696,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2.650326811976882,0,1.0331336645068132,-5.199337582605575,2.396024880887954,-5.199337582605575,-5.199337582605575,1.8114574488804083,1.7271911029422018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,0.08436992318997695,1,-1.0088398584743512,-0.4224827724521058,-0.47409041213915554,-0.11143058056356588,0.590237817299384,1.2759273397454978,-0.05233034115756116,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,1.095201424833303,1,-0.4714784050582554,0.7415177211138007,0.10760654170253808,-0.6611618742897375,-0.6533766109715351,-0.08539704329619073,-0.5984352524008002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,0.47315126997587165,0,-0.4714784050582554,-5.199337582605575,-5.199337582605575,2.6442574443452638,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,1.250713963547661,0,-0.6864229864246937,-5.199337582605575,-0.8161907795050519,-5.199337582605575,1.387907659560497,3.090731841752885,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,-1.1597303865248862,0,0.7107167924571556,-0.6059551370107433,-0.8346693491006625,-0.7225279136777797,-5.199337582605575,-0.4445338563564666,-5.199337582605575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92,-0.5376802316674546,1,-0.3640061143750362,-0.48435543477158727,1.9007509837863832,-0.1986759915749026,-0.7249732056113146,-5.199337582605575,-0.7115757249657829,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
93,1.5617390409763765,1,2.2153288620222242,-0.625669821594675,0.4288389803005591,-0.7782249060548562,-0.3752070719771325,0.3799729584489363,-0.6471768109382816,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,0.006613653832798008,1,0.4957722110907172,-0.8141867047387562,0.5391776148769972,0.45703255293911804,0.25231085193165653,0.7719265019890879,0.5264344809947589,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
95,0.16212619254715588,0,0.9256613738235939,-0.7838190779474693,0.19442151365869728,-5.199337582605575,0.28589218931999616,0.3283862078219073,-0.6623075886881341,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96,0.31763873126151376,0,-0.9013675677911321,1.3984745420992994,1.4379806991216133,1.292715020194292,1.3431362081024694,1.5041534909980927,1.2153403667337241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,-1.0819741171677073,0,-1.2237844398407896,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.7369634062985029,1.076616471913857,0.1612812733498637,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
98,2.0282766571194504,0,-0.04158924232537868,1.7261210581960449,1.6642054634342105,1.613353058686661,1.308664472525418,0.5326841047445016,1.0197328828577386,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,-0.4599239623102756,0,-0.4714784050582554,0.6379234322697154,-0.4170023666077756,0.3331656050950514,-5.199337582605575,-0.5583922312531167,-0.40471680821774897,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,-0.14889888488155986,1,-0.14906153300859787,-0.8291519671268798,-0.7746572723768632,-0.7125243319067782,-0.6246021322481157,-0.6150245032050715,-0.36821528671982573,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
101,1.0174451554761241,0,-0.6864229864246937,0.9839472131879917,1.0653425063313253,-5.199337582605575,0.7740504239070488,-5.199337582605575,1.164443705970982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,0.6286638086902294,0,-0.6864229864246937,0.6878825282165564,-0.09675252955038441,0.7816259453404761,-5.199337582605575,0.5434529657785839,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,-1.0819741171677073,0,-1.2237844398407896,1.7948361912808724,0.04894771798160344,-0.6518243142461582,-5.199337582605575,-0.584983876018925,-5.199337582605575,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
104,-0.2266551542387388,0,1.8929119899725666,2.157664286529541,1.9281022466044306,1.7280509332085061,1.47526936144686,1.7705257060114,0.3950275791943807,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
105,0.31763873126151376,1,0.7107167924571556,1.7303509110512685,0.6831778069051373,-5.199337582605575,-0.6863498948283557,-0.6800125783688008,-0.6266339437842264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,-1.0819741171677073,1,1.7854396992893473,-0.8444850779006299,-0.8266977298382984,-0.5864732127554014,-5.199337582605575,1.4678604169994043,-5.199337582605575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107,1.5617390409763765,1,-0.3640061143750362,1.4679930259178577,1.5432994815913432,0.8555847861551092,0.3242539956857449,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,-0.3044114235959177,0,-0.6864229864246937,-0.8516751900941525,-0.8347963100115655,-0.7404467387883613,-0.6642872083307604,-0.6549304836891207,0.3870776830245226,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,0.5509075393330506,1,0.2808276297242788,-0.8625437144150381,-0.8444850779006299,-0.758004233319085,-0.6863498948283557,-0.6800125783688008,-0.6266339437842264,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110,1.32847023290484,0,0.06588304835784048,-5.199337582605575,-5.199337582605575,0.0026321724090752428,-5.199337582605575,-0.7225615090695934,2.1430331151502036,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
111,-0.3044114235959177,0,-1.1163121491575703,0.6379234322697154,0.8331428354786251,-5.199337582605575,-5.199337582605575,0.9277367147387672,1.1658679719412073,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,-0.14889888488155986,0,0.7107167924571556,-0.8373383608517686,-0.5731153914071754,-5.199337582605575,-0.4489398316976523,-5.199337582605575,0.35920807072433264,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,0.47315126997587165,1,1.3555505365564706,2.1594396653606496,1.414408367315711,0.7040354879630562,1.1095688876003758,1.082063700972314,1.5416027858267454,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,-0.6154365010246335,1,-1.3312567305240086,0.2703019357548513,0.3830183462516992,-0.27606677055830914,0.21962978479199755,1.6640817375143429,1.5714829093652218,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
115,-0.3044114235959177,0,-1.0088398584743512,1.4092370111076968,1.0807803105509168,-5.199337582605575,0.7839234891676528,1.1554659261284241,0.2603427369123486,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,0.006613653832798008,0,-0.25653382369181704,1.0574850143828465,-0.09675252955038441,0.7188548762456659,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117,-0.6154365010246335,0,-0.14906153300859787,-5.199337582605575,-0.5496162910697036,-0.28097003180376884,0.34163234947386306,-5.199337582605575,-0.40471680821774897,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
118,0.5509075393330506,0,-0.6864229864246937,1.391601966892094,0.0679199829484903,1.3111507036967278,-0.48742201901510646,0.9494247246636639,0.7236831909235466,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,1.250713963547661,1,1.3555505365564706,1.5067367797154199,1.5293619057409882,1.7407561974823895,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120,1.4062265022620186,1,1.8929119899725666,0.3169582264479885,-0.42019773717943665,-0.008339288643622546,-0.0546706587827679,0.7215306249109111,0.5603287892947435,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121,-1.0819741171677073,1,-1.2237844398407896,-0.8189670574280358,-0.8266977298382984,-0.36955818561240195,0.3032367327558173,-0.7463509261747353,-0.40471680821774897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,1.095201424833303,0,0.06588304835784048,-0.7737860647929828,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123,0.006613653832798008,1,-0.3640061143750362,-0.7841508641977624,-5.199337582605575,0.2218369578016757,-0.8184859763452541,-5.199337582605575,-0.38653687392761604,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
